"probe_id","symbol"
"373861_at","H1-9P"
"373863_at","DND1"
"374291_at","NDUFS7"
"374308_at","PTCHD3"
"374354_at","NHLRC2"
"374355_at","CCDC172"
"374378_at","GALNT18"
"374393_at","FAM111B"
"374395_at","TMEM179B"
"374403_at","TBC1D10C"
"374407_at","DNAJB13"
"374454_at_AB_1:11","KRT77"
"374454_at_AB_12:22","KRT77"
"374462_at","PTPRQ"
"374470_at","C12orf42"
"374569_at","ASPG"
"374618_at","TEX9"
"374654_at","KIF7"
"374655_at","ZNF710"
"374659_at","HDDC3"
"374739_at","SPMIP8"
"374768_at","SPEM1"
"374786_at","EFCAB5"
"374864_at","CCDC178"
"374868_at","ATP9B"
"374872_at","PEAK3"
"374875_at","HSD11B1L"
"374877_at","SAXO5"
"374879_at","ZNF699"
"374882_at","TMEM205"
"374887_at","YJEFN3"
"374897_at","SBSN"
"374899_at","ZNF829"
"374900_at","ZNF568"
"374907_at","B3GNT8"
"374918_at","IGFL1"
"374928_at","ZNF773"
"374946_at","DRAXIN"
"374955_at","SPATA21"
"374969_at","SVBP"
"374973_at","TEX38"
"374977_at","MROH7"
"374986_at","MIGA1"
"375033_at","PEAR1"
"375035_at","SFT2D2"
"375056_at_AB_11:32","MIA3"
"375056_at_AB_1:10","MIA3"
"375057_at","STUM"
"375061_at","FAM89A"
"375189_at","PFN4"
"375190_at","FAM228B"
"375248_at","ANKRD36"
"375287_at","RBM43"
"375298_at","CERKL"
"375307_at","CATIP"
"375316_at","RBM44"
"375323_at","LHFPL4"
"375337_at","TOPAZ1"
"375341_at","C3orf62"
"375346_at","STIMATE"
"375387_at","NRROS"
"375444_at","C5orf34"
"375449_at_AB_15:25","MAST4"
"375449_at_AB_1:14","MAST4"
"375484_at","SIMC1"
"375519_at","GJB7"
"375567_at","VWC2"
"375607_at","NAT16"
"375611_at","SLC26A5"
"375612_at","LHFPL3"
"375616_at","KCP"
"375686_at","SPATC1"
"375704_at","ENHO"
"375743_at","PTAR1"
"375748_at","ERCC6L2"
"375757_at","SWI5"
"375759_at","C9orf50"
"375775_at","PNPLA7"
"375790_at_AB_1:10","AGRN"
"375790_at_AB_11:21","AGRN"
"375791_at","CYSRT1"
"376132_at","LRRC10"
"376267_at","RAB15"
"376497_at","SLC27A1"
"376940_at","ZC3H6"
"377007_at","KLHL30"
"377047_at","PRSS45P"
"377677_at","CA13"
"377841_at","ENTPD8"
"378708_at","CENPS"
"378807_at","CATSPER4"
"378832_at","COL18A1-AS1"
"378884_at","NHLRC1"
"378925_at","RNF148"
"378938_at","MALAT1"
"379013_at","RNF138P1"
"386617_at","KCTD8"
"386618_at","KCTD4"
"386653_at","IL31"
"386672_at","KRTAP10-4"
"386675_at","KRTAP10-7"
"386676_at","KRTAP10-9"
"386677_at","KRTAP10-1"
"386678_at","KRTAP10-11"
"386679_at","KRTAP10-2"
"386680_at","KRTAP10-5"
"386681_at","KRTAP10-8"
"386682_at","KRTAP10-3"
"386683_at","KRTAP12-3"
"386684_at","KRTAP12-4"
"386685_at","KRTAP10-12"
"386724_at","AMIGO3"
"387032_at","ZKSCAN4"
"387036_at","GUSBP2"
"387071_at","FAM136BP"
"387082_at","SUMO4"
"387103_at","CENPW"
"387104_at","MTCL3"
"387119_at","CEP85L"
"387129_at","NPSR1"
"387263_at","C6orf120"
"387264_at","KRTAP5-1"
"387266_at","KRTAP5-3"
"387273_at","KRTAP5-10"
"387316_at","VN1R10P"
"387332_at","TBPL2"
"387338_at","NSUN4"
"387357_at_AB_1:11","THEMIS"
"387357_at_AB_12:22","THEMIS"
"387496_at","RASL11A"
"387509_at","GPR153"
"387521_at","PEDS1"
"387597_at","ILDR2"
"387601_at","SLC22A25"
"387640_at","SKIDA1"
"387680_at","WASHC2A"
"387694_at","SH2D4B"
"387695_at","GPR15LG"
"387700_at","SLC16A12"
"387707_at","CC2D2B"
"387715_at","ARMS2"
"387718_at","TEX36"
"387733_at","IFITM5"
"387748_at","OR56B1"
"387755_at","INSC"
"387758_at","FIBIN"
"387763_at","C11orf96"
"387775_at","SLC22A10"
"387778_at","SPDYC"
"387787_at","LIPT2"
"387804_at","VSTM5"
"387836_at","CLEC2A"
"387837_at","CLEC12B"
"387849_at","REP15"
"387856_at","CCDC184"
"387882_at","C12orf75"
"387885_at","CFAP73"
"387890_at","TMEM233"
"387893_at","KMT5A"
"387911_at","C1QTNF9B"
"387914_at","SHISA2"
"387921_at","NHLRC3"
"387923_at","SERP2"
"387990_at","TOMM20L"
"388007_at","SERPINA13P"
"388015_at","RTL1"
"388021_at","TMEM179"
"388115_at_AB_12:22","CCDC9B"
"388115_at_AB_1:11","CCDC9B"
"388121_at","TNFAIP8L3"
"388125_at","C2CD4B"
"388135_at","INSYN1"
"388182_at","SPATA41"
"388199_at","PRR25"
"388228_at","SBK1"
"388272_at","C16orf87"
"388284_at","C16orf86"
"388323_at","GLTPD2"
"388324_at","INCA1"
"388325_at","SCIMP"
"388327_at","C17orf100"
"388333_at","SPDYE4"
"388335_at","TMEM220"
"388336_at","SHISA6"
"388341_at","LRRC75A"
"388364_at","TMIGD1"
"388381_at","SPMAP1"
"388387_at","LINC00671"
"388389_at","DNAAF19"
"388394_at","RPRML"
"388403_at","YPEL2"
"388407_at","LINC02875"
"388419_at","BTBD17"
"388468_at","POTEC"
"388512_at","CLEC17A"
"388531_at","RGS9BP"
"388533_at","KRTDAP"
"388536_at","ZNF790"
"388550_at","CEACAM22P"
"388551_at","CEACAM16"
"388552_at","BLOC1S3"
"388555_at","IGFL3"
"388558_at","ZNF808"
"388561_at","ZNF761"
"388566_at","ZNF470"
"388567_at","ZNF749"
"388569_at","ZNF324B"
"388581_at","C1QTNF12"
"388585_at","HES5"
"388591_at","RNF207"
"388595_at","TMEM82"
"388610_at","TRNP1"
"388611_at","CD164L2"
"388633_at","LDLRAD1"
"388646_at","GBP7"
"388649_at","C1orf146"
"388650_at","DIPK1A"
"388662_at","SLC6A17"
"388695_at","LYSMD1"
"388697_at","HRNR"
"388698_at","FLG2"
"388701_at","CFAP141"
"388719_at","LINC00272"
"388722_at","C1orf53"
"388730_at","TMEM81"
"388743_at","CAPN8"
"388753_at","COA6"
"388759_at","LINC02897"
"388795_at","EFCAB8"
"388815_at","MIR99AHG"
"388818_at","KRTAP26-1"
"388882_at","FAM230I"
"388886_at","LRRC75B"
"388910_at","LINC00207"
"388931_at","MFSD2B"
"388939_at","PCARE"
"388946_at","TMEM247"
"388948_at","LINC01118"
"388951_at","TSPYL6"
"388960_at","C2orf78"
"388962_at","BOLA3"
"388963_at","C2orf81"
"388969_at_AB_11:21","C2orf68"
"388969_at_AB_1:10","C2orf68"
"389058_at","SP5"
"389072_at_AB_1:20","PLEKHM3"
"389072_at_AB_21:30","PLEKHM3"
"389073_at","C2orf80"
"389075_at","RESP18"
"389084_at","SNORC"
"389090_at","OR6B2"
"389114_at","ZNF662"
"389118_at","CDHR4"
"389119_at","INKA1"
"389123_at","IQCF2"
"389124_at","IQCF5"
"389136_at_AB_1:9","VGLL3"
"389136_at_AB_10:31","VGLL3"
"389151_at","PRR23B"
"389152_at","PRR23C"
"389158_at","PLSCR5"
"389161_at","ANKUB1"
"389170_at","LEKR1"
"389197_at","C4orf50"
"389199_at","LOC389199"
"389203_at","SMIM20"
"389206_at","BEND4"
"389207_at","GRXCR1"
"389208_at","TMPRSS11F"
"389257_at","LRRC14B"
"389289_at","ANXA2R"
"389320_at","SPMIP10"
"389333_at","PROB1"
"389336_at","C5orf46"
"389337_at","ARHGEF37"
"389362_at_AB_1:31;53:58","PSMG4"
"389362_at_AB_32:52","PSMG4"
"389376_at","SFTA2"
"389383_at","CLPSL2"
"389384_at","BNIP5"
"389396_at","GLYATL3"
"389400_at","GFRAL"
"389421_at","LIN28B"
"389432_at","SAMD5"
"389434_at","IYD"
"389493_at","NUPR2"
"389541_at","LAMTOR4"
"389549_at","FEZF1"
"389558_at_AB_1:10","FAM180A"
"389558_at_AB_11:21","FAM180A"
"389610_at","XKR5"
"389643_at","NUGGC"
"389649_at","LINC03042"
"389658_at","ALKAL1"
"389668_at","XKR9"
"389677_at","RBM12B"
"389690_at","MROH5"
"389692_at","MAFA"
"389762_at","SPATA31D3"
"389763_at","SPATA31D1"
"389766_at","C9orf153"
"389792_at","IER5L"
"389799_at","CFAP77"
"389812_at","LCN15"
"389813_at","AJM1"
"389816_at","LRRC26"
"389827_at","MYMK"
"389840_at","MAP3K15"
"389856_at","USP27X"
"389874_at","ZCCHC13"
"389898_at","UBE2NL"
"389903_at","CSAG3"
"389932_at","AKR1C6P"
"389941_at","C1QL3"
"390010_at","NKX1-2"
"390036_at","OR52K1"
"390037_at","OR52I1"
"390038_at","OR51D1"
"390054_at","OR52A5"
"390058_at","OR51B6"
"390059_at","OR51M1"
"390061_at","OR51Q1"
"390063_at","OR51I1"
"390064_at","OR51I2"
"390066_at","OR52D1"
"390067_at","OR52H1"
"390072_at","OR52N4"
"390075_at","OR52N5"
"390077_at","OR52N2"
"390078_at","OR52E6"
"390079_at","OR52E8"
"390081_at","OR52E4"
"390083_at","OR56A3"
"390084_at","OR56A5"
"390093_at","OR10A6"
"390110_at","ACCSL"
"390113_at","OR4X1"
"390142_at","OR5D13"
"390144_at","OR5D16"
"390148_at","OR5W2"
"390152_at","OR8H3"
"390154_at","OR5T3"
"390155_at","OR5T1"
"390157_at","OR8K1"
"390162_at","OR5M9"
"390167_at","OR5M10"
"390168_at","OR5M1"
"390174_at","OR9G1"
"390181_at","OR5AK2"
"390190_at","OR5B2"
"390191_at","OR5B12"
"390195_at","OR5AN1"
"390197_at","OR4D10"
"390199_at","OR4D9"
"390201_at","OR10V1"
"390205_at","LRRC10B"
"390212_at","GPR152"
"390226_at","GUCY2EP"
"390231_at","TRIM77"
"390243_at","IZUMO1R"
"390245_at","KDM4E"
"390259_at","BSX"
"390260_at","OR6X1"
"390261_at","OR6M1"
"390264_at","OR10G4"
"390265_at","OR10G7"
"390275_at","OR8A1"
"390321_at","OR6C1"
"390323_at","OR6C75"
"390326_at","OR6C76"
"390327_at","OR6C70"
"390354_at","RPL18AP3"
"390429_at","OR4N2"
"390431_at","OR4K2"
"390433_at","OR4K13"
"390436_at","OR4K17"
"390437_at","OR4N5"
"390439_at","OR11G2"
"390442_at","OR11H4"
"390443_at","RNASE9"
"390445_at","OR5AU1"
"390594_at","KBTBD13"
"390598_at","SKOR1"
"390616_at","ANKRD34C"
"390637_at","GDPGP1"
"390648_at","OR4F6"
"390649_at","OR4F15"
"390651_at","OR4F13P"
"390664_at","C1QTNF8"
"390667_at","PTX4"
"390748_at","PABPN1L"
"390790_at","ARL5C"
"390792_at","KRT39"
"390874_at","ONECUT3"
"390882_at","OR7G2"
"390883_at","OR7G3"
"390892_at","OR7A10"
"390916_at","NUDT19"
"390927_at","ZNF793"
"390928_at","ACP7"
"390940_at","PINLYP"
"390980_at","ZNF805"
"390992_at","HES3"
"390999_at","PRAMEF12"
"391004_at","PRAMEF17"
"391013_at","PLA2G2C"
"391059_at","FRRS1"
"391104_at","VHLL"
"391107_at","OR10K2"
"391109_at","OR10K1"
"391112_at","OR6Y1"
"391114_at","OR6K3"
"391123_at","VSIG8"
"391189_at","OR11L1"
"391191_at","OR2AK2"
"391194_at","OR2M2"
"391196_at","OR2M7"
"391211_at","OR2G6"
"391253_at","SPINT4"
"391356_at","PTRHD1"
"391365_at","SULT6B1"
"391475_at","DYTN"
"391508_at","PGAM1P4"
"391634_at","HSP90AB2P"
"391712_at","TRIM61"
"391723_at","HELT"
"392138_at","OR2A25"
"392255_at","GDF6"
"392307_at","FAM221B"
"392309_at","OR13J1"
"392360_at","CTSL3P"
"392391_at","OR5C1"
"392392_at","OR1K1"
"392399_at","LCN9"
"392465_at","GLOD5"
"392509_at","ARL13A"
"392617_at","ELFN1"
"392636_at","AGMO"
"392862_at","GRID2IP"
"393046_at","OR2A5"
"394263_at","MUC21"
"399473_at","SPRED3"
"399474_at","TMEM200B"
"399511_at","TCEA1P2"
"399512_at","SLC25A35"
"399664_at","MEX3D"
"399665_at","EEIG1"
"399671_at","HEATR4"
"399687_at","MYO18A"
"399693_at","CCDC187"
"399694_at","SHC4"
"399697_at","CTXN2"
"399726_at","MIR1915HG"
"399806_at","LBX1-AS1"
"399814_at","C10orf120"
"399815_at","C10orf88B"
"399818_at","EEF1AKMT2"
"399823_at","FOXI2"
"399833_at","SPRNP1"
"399886_at","LINC02687"
"399909_at","PCNX3"
"399947_at","C11orf87"
"399948_at","COLCA1"
"399949_at","HOATZ"
"399967_at","PATE2"
"399968_at","PATE4"
"399979_at","SNX19"
"400073_at","C12orf76"
"400120_at","SERTM1"
"400165_at","ATP11AUN"
"400224_at","PLEKHD1"
"400258_at","C14orf180"
"400359_at","LINC02694"
"400360_at","LINC02915"
"400410_at_AB_1:8","ST20"
"400410_at_AB_9:29","ST20"
"400451_at","FAM174B"
"400506_at","KNOP1"
"400566_at","LIAT1"
"400569_at","MED11"
"400591_at","TMEM132E-DT"
"400624_at","LINC01973"
"400629_at","TEX19"
"400657_at","ZNF407-AS1"
"400661_at","LINC01879"
"400668_at","PRSS57"
"400673_at","VMAC"
"400709_at","SIGLEC16"
"400713_at_AB_1:7","ZNF880"
"400713_at_AB_8:18","ZNF880"
"400720_at","ZNF772"
"400745_at","SH2D5"
"400746_at","NCMAP"
"400757_at","C1orf141"
"400793_at","C1orf226"
"400798_at","C1orf220"
"400823_at","FAM177B"
"400830_at","DEFB132"
"400831_at","C20orf202"
"400916_at","CHCHD10"
"400935_at","IL17REL"
"400952_at","LINC01121"
"400954_at","EML6"
"400961_at","PAIP2B"
"401027_at","C2orf66"
"401036_at","ASB18"
"401067_at","IQCF3"
"401082_at","LINC01205"
"401089_at","FOXL2NB"
"401093_at","MBNL1-AS1"
"401105_at","FLJ42393"
"401109_at","LINC00885"
"401115_at","NICOL1"
"401124_at","DTHD1"
"401137_at","PRR27"
"401138_at","AMTN"
"401145_at","CCSER1"
"401152_at","ARLN"
"401172_at","LINC02145"
"401190_at","RGS7BP"
"401207_at","C5orf63"
"401237_at","CASC15"
"401242_at","LINC01623"
"401250_at","MCCD1"
"401253_at","LINC00336"
"401262_at","CRIP3"
"401265_at_AB_1:18","KLHL31"
"401265_at_AB_19:33","KLHL31"
"401296_at","LNCRI"
"401303_at","ZNF815P"
"401335_at","LINC02902"
"401387_at","LRRD1"
"401399_at","PRRT4"
"401409_at","RAB19"
"401466_at_AB_12:24","RBIS"
"401466_at_AB_1:11","RBIS"
"401474_at","SAMD12"
"401494_at","HACD4"
"401498_at","TMEM215"
"401505_at","TOMM5"
"401535_at","LINC02872"
"401541_at","CENPP"
"401546_at","C9orf152"
"401548_at","SNX30"
"401551_at","WDR38"
"401562_at","LCNL1"
"401563_at","LINC02908"
"401565_at","CIMIP2A"
"401612_at","SLC25A53"
"401647_at","GOLGA7B"
"401665_at","OR51T1"
"401720_at","FIGNL2"
"401898_at","ZNF833P"
"401934_at","RNF223"
"401944_at","LDLRAD2"
"401994_at","OR14I1"
"402055_at","SRRD"
"402117_at","VWC2L"
"402135_at","OR5K2"
"402381_at","SOHLH1"
"402415_at","XKRX"
"402483_at","LINC01000"
"402569_at","KPNA7"
"402573_at","SPACDR"
"402644_at","PPIAP80"
"402665_at","IGLON5"
"402682_at","UFSP1"
"402778_at","IFITM10"
"403257_at","OR4C45"
"403273_at","OR5H14"
"403277_at","OR5K3"
"403278_at","OR5K4"
"403282_at","OR6C65"
"403284_at","OR6C68"
"403312_at","LOC403312"
"403313_at","PLPP6"
"403314_at","APOBEC4"
"403339_at","DEFB133"
"403341_at","ZBTB34"
"404037_at","HAPLN4"
"404093_at","CUEDC1"
"404203_at","SPINK6"
"404217_at","CTXN1"
"404220_at","TEX56P"
"404266_at","HOXB-AS3"
"404281_at","YY2"
"404550_at","C16orf74"
"404552_at","SCGB1D4"
"404636_at","DENND10"
"404672_at","GTF2H5"
"404744_at","NPSR1-AS1"
"405753_at","DUOXA2"
"405754_at","ERVFRD-1"
"407738_at","TAFA1"
"407975_at","MIR17HG"
"408187_at","SPINK14"
"408263_at","FNDC9"
"414061_at","DNAJB3"
"414062_at","CCL3L3"
"414149_at","ACBD7"
"414157_at","C10orf62"
"414235_at","DIP2C-AS1"
"414236_at","C10orf55"
"414301_at","DDI1"
"414318_at","LINC02913"
"414328_at","IDNK"
"414332_at","LCN10"
"414899_at","BLID"
"414918_at","DENND6B"
"414919_at","C8orf82"
"415116_at","PIM3"
"415117_at","STX19"
"431704_at","RGS21"
"431705_at","ASTL"
"431707_at","LHX8"
"439915_at","KRTAP5-5"
"439921_at","MXRA7"
"439934_at","LINC00575"
"439936_at","LINC02899"
"439941_at","FER1L6-AS1"
"439996_at","IFIT1B"
"440021_at","KRTAP5-2"
"440023_at","KRTAP5-6"
"440026_at","TMEM41B"
"440040_at","GRM5P1"
"440044_at","SLC22A20P"
"440050_at","KRTAP5-7"
"440051_at","KRTAP5-11"
"440068_at","CARD17P"
"440073_at","IQSEC3"
"440077_at","ZNF705A"
"440087_at","SMCO3"
"440093_at","H3-5"
"440097_at","DBX2"
"440104_at","TMEM198B"
"440107_at","PLEKHG7"
"440145_at","MZT1"
"440163_at","RNASE13"
"440173_at","LINC02893"
"440193_at_AB_10:20","CCDC88C"
"440193_at_AB_1:9","CCDC88C"
"440275_at","EIF2AK4"
"440279_at","UNC13C"
"440295_at","GOLGA6L9"
"440307_at","TTLL13"
"440387_at","CTRB2"
"440419_at","TBC1D3P5"
"440435_at","GPR179"
"440452_at","TBC1D3P2"
"440498_at","HSBP1L1"
"440503_at","PLIN5"
"440515_at","ZNF506"
"440533_at","PSG8"
"440563_at","HNRNPCL2"
"440567_at","UQCRHL"
"440574_at","MICOS10"
"440585_at","CFAP144"
"440590_at","ZYG11A"
"440603_at","BCL2L15"
"440695_at","ETV3L"
"440699_at","LRRC52"
"440712_at","RHEX"
"440730_at","TRIM67"
"440738_at","MAP1LC3C"
"440822_at","PIWIL3"
"440836_at","CIMAP1B"
"440854_at","CAPN14"
"440905_at","FAR2P1"
"440955_at","TMEM89"
"440956_at","IQCF6"
"440957_at","UQCC5"
"441024_at","MTHFD2L"
"441027_at","TMEM150C"
"441054_at","CFAP96"
"441058_at","LINC01667"
"441061_at","MARCHF11"
"441094_at","NR2F1-AS1"
"441108_at","CARINH"
"441150_at","PEX39"
"441151_at","TMEM151B"
"441161_at","OOEP"
"441168_at_AB_13:21","CALHM6"
"441168_at_AB_1:12","CALHM6"
"441191_at","RNF216P1"
"441194_at","PMS2CL"
"441234_at","ZNF716"
"441239_at","LOC441239"
"441250_at","TYW1B"
"441263_at","DTX2P1-UPK3BP1-PMS2P11"
"441282_at","AKR1B15"
"441376_at","AARD"
"441381_at","LRRC24"
"441476_at","STPG3"
"441478_at","NRARP"
"441509_at","GLRA4"
"441518_at","RTL8B"
"441525_at","SPANXN4"
"441531_at","PGAM4"
"441549_at","CDNF"
"441608_at","OR5B3"
"441631_at","TSPAN11"
"441639_at","OR9K2"
"441669_at","OR4Q3"
"441744_at","RPS16P7"
"441864_at","TARM1"
"441869_at","ANKRD65"
"441911_at","OR10J3"
"441932_at","OR2W5P"
"441933_at","OR13G1"
"441951_at","ZFAS1"
"442028_at","LOC442028"
"442038_at","SULT1C3"
"442083_at","HSP90AB5P"
"442117_at","GALNTL6"
"442184_at","OR2B3"
"442186_at","OR2J3"
"442191_at","OR14J1"
"442194_at","OR10C1"
"442213_at","PTCHD4"
"442245_at_AB_1:4","GSTM2P1"
"442245_at_AB_5:15","GSTM2P1"
"442247_at","RFPL4B"
"442361_at","OR2A2"
"442388_at","SDR16C6P"
"442425_at","FOXB2"
"442444_at","FAM47C"
"442459_at","XRCC6P5"
"442721_at","LMOD2"
"444882_at","IGFL4"
"445577_at","FAM120A2P"
"448834_at","KPRP"
"448835_at","LCE6A"
"449520_at","GGNBP1"
"474344_at_AB_12:32","GIMAP6"
"474344_at_AB_1:11","GIMAP6"
"474354_at","LRRC18"
"492307_at","PPDPFL"
"492311_at","IGIP"
"493753_at","COA5"
"493754_at","RABGEF1P1"
"493829_at","TRIM72"
"493856_at_AB_1:7","CISD2"
"493856_at_AB_8:11","CISD2"
"493860_at","CCDC73"
"493861_at","EID3"
"493869_at","GPX8"
"493901_at","RNASE12"
"493911_at","PHOSPHO2"
"493913_at","PAPPA-AS1"
"494115_at","RBMXL1"
"494118_at","SPANXN1"
"494119_at","SPANXN2"
"494143_at","CHAC2"
"494188_at","FBXO47"
"494197_at","SPANXN5"
"494470_at","ARK2C"
"494513_at","PJVK"
"494514_at","TYMSOS"
"494551_at","WEE2"
"497048_at","KU-MEL-3"
"497189_at","TIFAB"
"503497_at","MS4A13"
"503542_at","SPRN"
"503582_at","ARGFX"
"503834_at","DPRX"
"503835_at","DUXA"
"541468_at","LURAP1"
"541472_at","IL6-AS1"
"541565_at","C8orf58"
"541611_at","HSP90AB6P"
"548645_at","DNAJC25"
"550631_at","CCDC157"
"552889_at","ATXN7L3B"
"553115_at","PEF1"
"554235_at","ASPDH"
"554251_at","FBXO48"
"574016_at","CLLU1-AS1"
"574028_at","CLLU1"
"574040_at","SNORA6"
"594839_at","SNORA33"
"594855_at","CPLX3"
"594857_at","NPS"
"595097_at","SNORD16"
"606293_at","KLKP1"
"606495_at","CYB5RL"
"606553_at","LINC02905"
"613126_at","CYP51A1-AS1"
"613206_at","LOC613206"
"613209_at","DEFB135"
"613210_at","DEFB136"
"613211_at","DEFB134"
"613212_at","CTXN3"
"613227_at","HIGD1C"
"619189_at","SERINC4"
"619208_at","FAM229B"
"619279_at","ZNF704"
"619373_at","MBOAT4"
"619505_at","SNORA21"
"619562_at","SNORA3A"
"619565_at","SNORA52"
"619568_at","SNORA4"
"619569_at","SNORA41"
"641339_at","ZNF674"
"641372_at","ACOT6"
"641384_at","LINC02912"
"641515_at","MGAT4EP"
"641649_at","TMEM91"
"641654_at","HEPN1"
"641700_at","ECSCR"
"642273_at","FAM110C"
"642394_at","ADARB2-AS1"
"642475_at","MROH6"
"642559_at","POU5F1P3"
"642587_at","MIR205HG"
"642597_at","AKAIN1"
"642636_at","RAD21L1"
"642658_at","SCX"
"642819_at","ZNF487"
"642843_at","CPSF4L"
"642852_at","LINC00205"
"642864_at","SPATA42"
"642938_at","INSYN2A"
"642946_at","FLVCR1-DT"
"642968_at","FAM163B"
"642976_at","GRIK1-AS1"
"642987_at","TMEM232"
"643008_at_AB_1:11","SMIM5"
"643008_at_AB_12:24","SMIM5"
"643036_at","SLED1"
"643155_at","SMIM15"
"643167_at","RBM39P1"
"643224_at","TUBBP5"
"643226_at","GRXCR2"
"643236_at","TMEM72"
"643276_at","NOC2LP1"
"643338_at","C15orf62"
"643376_at","BTBD18"
"643382_at","TMEM253"
"643394_at","SPINK9"
"643406_at","LOC643406"
"643414_at","LIPK"
"643418_at","LIPN"
"643446_at","RNPS1P1"
"643641_at","ZNF862"
"643664_at","SLC35G6"
"643677_at","CCDC168"
"643719_at","SCGB1B2P"
"643803_at","KRTAP24-1"
"643812_at","KRTAP27-1"
"643836_at","ZFP62"
"643853_at","TMPPE"
"643866_at","CBLN3"
"643904_at","RNF222"
"643905_at","PRR21"
"643911_at","CRNDE"
"643965_at","TMEM88B"
"644096_at","SDHAF1"
"644139_at","PIRT"
"644168_at","DRGX"
"644186_at","SYCE3"
"644314_at","MT1IP"
"644353_at","ZCCHC18"
"644414_at","DEFB131A"
"644456_at","LOC644456"
"644524_at","NKX2-4"
"644538_at","SMIM10"
"644672_at","CLDN25"
"644794_at","LINC02604"
"644809_at","PAK6-AS1"
"644815_at","FAM83G"
"644844_at","PHGR1"
"644890_at","MEIG1"
"644943_at","RASSF10"
"644974_at","ALG1L2"
"645104_at","CLRN2"
"645121_at","CCNI2"
"645191_at","LINGO3"
"645339_at","SNRPD2P2"
"645369_at","TMEM200C"
"645414_at","PRAMEF19"
"645425_at","PRAMEF20"
"645432_at","ARRDC5"
"645545_at","IGBP1C"
"645784_at","ANKRD36BP2"
"645811_at","CCDC154"
"645832_at","SEBOX"
"645843_at","TMEM14EP"
"645922_at","S100A7L2"
"645954_at","SVIL2P"
"645961_at","SPATA31C2"
"645974_at","PABPC1L2B"
"646044_at","LOC646044"
"646174_at","C16orf90"
"646227_at","ARPP19P1"
"646405_at","TPTE2P1"
"646424_at","SPINK8"
"646450_at","ARIH2OS"
"646480_at","FABP9"
"646486_at","FABP12"
"646498_at","CIMIP7"
"646603_at","C4orf51"
"646625_at","URAD"
"646627_at","LYPD8"
"646643_at","SBK2"
"646658_at","SYNDIG1L"
"646799_at","ZAR1L"
"646813_at","LOC646813"
"646851_at","FAM227A"
"646892_at","SH2D7"
"646962_at","HRCT1"
"646982_at","LINC00598"
"647087_at","STMP1"
"647174_at","SERPINE3"
"647309_at","GMNC"
"647979_at","NORAD"
"648791_at","PPP1R3G"
"650293_at","OR7E85BP"
"650669_at","GAS6-AS1"
"651302_at","ZKSCAN8P1"
"652276_at","LOC652276"
"652966_at","SNORD10"
"652968_at","CASTOR1"
"652972_at","LRRC37A5P"
"652995_at","UCA1"
"653121_at","ZBTB8A"
"653140_at","FAM228A"
"653162_at","RPSAP9"
"653190_at","ABCC6P1"
"653240_at","KRTAP4-11"
"653319_at","MATCAP1"
"653483_at","AFDN-DT"
"653509_at","SFTPA1"
"653567_at","TMEM236"
"653583_at_AB_11:21","PHLDB3"
"653583_at_AB_1:10","PHLDB3"
"653643_at","GOLGA6D"
"653677_at","SEC1P"
"653712_at","IFT122P3"
"653784_at","MZT2A"
"653808_at","ZG16"
"653857_at","ACTR3C"
"654231_at","OCM"
"654254_at","ZNF732"
"654319_at","SNORA5A"
"654320_at","SNORA8"
"654321_at","SNORA75"
"654322_at","SNORA13"
"654340_at","RNPC3P1"
"654429_at","LRTM2"
"654463_at","FER1L6"
"654502_at","IQCJ"
"654790_at","PCP4L1"
"664618_at","HSP90AB4P"
"677681_at","SCARNA20"
"677793_at","SNORA2A"
"677795_at","SNORA5B"
"677800_at","SNORA12"
"677805_at","SNORA18"
"677806_at","SNORA20"
"677808_at","SNORA23"
"677810_at","SNORA26"
"677812_at","SNORA29"
"677813_at","SNORA30"
"677815_at","SNORA2C"
"677816_at","SNORA35"
"677822_at","SNORA40"
"677823_at","SNORA80E"
"677825_at","SNORA44"
"677826_at","SNORA3B"
"677827_at","SNORA46"
"677828_at","SNORA47"
"677829_at","SNORA49"
"677830_at","SNORA50A"
"677832_at","SNORA53"
"677833_at","SNORA54"
"677836_at","SNORA58"
"677838_at","SNORA61"
"677840_at","SNORA71D"
"677841_at","SNORA74B"
"677842_at","SNORA50C"
"677847_at","SNORA81"
"684959_at","SNORA25"
"692053_at","SNORD9"
"692063_at","SNORA32"
"692073_at","SNORA16A"
"692094_at","MSMP"
"692108_at","SNORD67"
"692148_at","SCARNA10"
"692149_at","SCARNA14"
"692223_at","SNORD97"
"692225_at","SNORD94"
"723961_at","INS-IGF2"
"727758_at","ROCK1P1"
"727800_at","RNF208"
"727897_at","MUC5B"
"727936_at","GXYLT2"
"727957_at_AB_12:28","MROH1"
"727957_at_AB_1:11","MROH1"
"728116_at","ZBTB8B"
"728175_at","LINC02363"
"728215_at","NALF1"
"728224_at","KRTAP4-8"
"728279_at","KRTAP2-2"
"728294_at_AB_15:25","D2HGDH"
"728294_at_AB_1:14","D2HGDH"
"728299_at","KRTAP19-8"
"728310_at","GOLGA6L7"
"728366_at","BCLAF1P1"
"728392_at","LOC728392"
"728464_at","METTL24"
"728489_at","DNLZ"
"728568_at","UQCC6"
"728591_at","CCDC169"
"728621_at","CCDC30"
"728637_at","MEIKIN"
"728695_at","SPANXB1"
"728737_at","TATDN1P1"
"728743_at","LOC728743"
